new_smiles,Best_Predicted_Y,y_true,Al/M,T,P,t,metal,SPS,Kappa2,EState_VSA7,SlogP_VSA3,MolLogP,NumHeteroatoms,Ipc,fr_halogen,EState_VSA11,Kappa1,Chi2v,NumRotatableBonds,EState_VSA5,Chi0,SMR_VSA9,EState_VSA9,VSA_EState9,SMR_VSA6,Chi3n,Phi,SlogP_VSA2,TPSA,EState_VSA1,EState_VSA4,Chi0n,Chi0v,fr_aryl_methyl,VSA_EState8,EState_VSA6,PEOE_VSA14,LabuteASA,VSA_EState10,EState_VSA8,SlogP_VSA11,VSA_EState4,VSA_EState7,SMR_VSA10,Chi4n,SlogP_VSA1,fr_bicyclic,NumValenceElectrons,Chi1v,Chi3v,SMR_VSA7,SlogP_VSA4,SlogP_VSA12,VSA_EState5,EState_VSA10,Chi1,MolWt,ExactMolWt,HeavyAtomMolWt,Kappa3,MinEStateIndex,SMR_VSA3,NumAromaticCarbocycles,fr_benzene,BertzCT,Chi4v,SlogP_VSA5,SlogP_VSA8,SMR_VSA5,VSA_EState6,MolMR,SMR_VSA4,SlogP_VSA10,EState_VSA3,Chi1n,SlogP_VSA6,VSA_EState1,Chi2n,SMR_VSA1,EState_VSA2,SlogP_VSA7,HeavyAtomCount,MaxAbsEStateIndex,MaxEStateIndex,RingCount,NumAromaticRings,HallKierAlpha,fr_para_hydroxylation,fr_Ar_N,NumAliphaticCarbocycles,NumAliphaticRings,NumSaturatedCarbocycles,NumSaturatedRings,NumAromaticHeterocycles,NumHeterocycles,NumHAcceptors,VSA_EState3,NumBridgeheadAtoms,VSA_EState2,fr_pyridine,fr_NH0,NumSpiroAtoms,NOCount,FpDensityMorgan3,fr_unbrch_alkane,MinAbsEStateIndex,fr_imidazole,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,FpDensityMorgan2,AvgIpc,fr_oxazole,NHOHCount,NumHDonors,fr_Ar_NH,fr_NH1,fr_Nhpyrrole,FractionCSP3,BalabanJ,FpDensityMorgan1,qed
Cc1cc(C)c2c(c1)C=[N+](c1ccccc1)[Hf-2]1([Cl])([Cl])([O]2)[O]c2c(C)cc(C)cc2C=[N+]1c1ccccc1C,0.8258106381165696,901.2884979,9400,30,8,1,72,19.657894736842103,8.138854498581637,92.92411798149912,16.113986023502274,8.432800000000004,7,280529353.25009406,2,0,25.54303502473693,39.88450838590047,2,0,26.934617070100305,11.49902366656781,22.86335968753231,16.395678382464098,0,7.43852408194952,5.4708169873291705,17.55560276627275,24.48,16.113986023502274,50.31893299124609,22.12710675579049,27.231641033763623,5,10.22499548584866,0,231.8323630235754,230.0050236297345,-7.026693332,38.112942673227685,11.49902366656781,8.534523846830847,4.0171965020576135,40.95852540460031,5.808174218621844,5.708807991369759,2,194,27.7802198430702,30.125648219454963,117.80693233187992,34.61868599845312,17.15455169616255,1.2668354749307136,0,17.93380527853938,711.9889999999998,712.1149836,681.7489999999997,3.5876730854928747,-7.026693332,0,4,4,1736.7434166798894,28.37120720220951,38.94416044187897,0,34.61868599845312,26.250691940101216,152.5877999999997,0,11.374772549367124,11.49902366656781,12.730071242091908,78.86277189000094,18.133067995716804,10.591283512812534,26.949195622074143,0,0,38,8.197839191232049,8.197839191232049,6,4,-2.72987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.631578947368421,0,0.6334177374653567,0,0,0,1.0789473684210529,2.8570011390358494,0,0,0,0,0,0,0.1612903225806451,1.8210377133056463,0.5789473684210527,0.1952126686710801
CCC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CC1)[O]C(C)CC=[N+]2c1ccccc1,0.825688945899554,899.7744886,9400,60,8,1,72,27.857142857142858,6.847073260542666,72.71380949150885,21.822794014872034,6.0186000000000055,7,2041448.6200001065,2,0,20.424020471002063,37.0942381170438,3,0,19.89316518577292,0,22.86335968753231,15.451317082388508,6.606881964512918,5.564782490102253,4.99445587284908,29.76353554176935,24.48,16.113986023502274,29.928100797989845,16.2234830729678,21.32801735094093,0,4.558247170781893,0,173.8892637549464,172.62071944639953,-6.371270576,13.13833777922594,0,2.9022034832451507,4.183255411732594,40.455609827835694,4.40591355178431,0,0,150,24.866399255475145,31.00308004043612,60.6636706846161,0,17.15455169616255,0,0,13.323943035459326,587.8470000000002,588.0836834,561.639,2.9807270881795582,-6.371270576,0,2,2,976.4148080191976,32.19266901873246,33.10993926815928,0,39.21390565590758,19.900850917527503,111.52580000000005,0,11.374772549367124,13.027703587438928,9.81625065449684,60.6636706846161,17.171692806752333,7.508077144462124,26.949195622074143,6.103966387748303,0,28,7.725658541194254,7.725658541194254,4,2,-0.84987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2.2142857142857144,0,0.1541743302259184,0,1,1,1.6071428571428572,2.6776046410360044,0,0,0,0,0,0,0.3333333333333333,2.11923785788802,1,0.4106197234124084
CCC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]C(C)CC=[N+]2c2ccccc2)[O]C(C)C1,0.8256560231365266,899.3653239,9400,60,10,1,72,29.89655172413793,7.096204621040286,79.63754669119947,21.822794014872034,6.407100000000006,7,2825039.3300748337,2,0,21.384765989003515,37.4380545032392,3,0,20.763408673776,0,22.86335968753231,15.64103930461073,0,5.741819756328418,5.232781904518341,29.260619965004736,24.48,16.113986023502274,29.928100797989845,17.09372656097088,22.19826083894401,0,6.159280439027464,0,180.3100853778724,178.98566156079613,-6.462705761,13.13833777922594,0,2.8947034832451504,3.987852812421264,40.455609827835694,4.730803911920472,0,0,156,25.299024940929336,31.17279255055402,60.6636706846161,0,17.15455169616255,0,0,13.717789885576678,601.8740000000001,602.0993334960001,573.6500000000001,3.298968289575503,-6.462705761,0,2,2,999.9870373027244,34.847748369452844,40.0336764678499,0,52.2416092433465,19.938183211556225,116.12080000000005,0,11.374772549367124,6.4208216229260096,10.248876339951032,60.6636706846161,17.471276140085664,8.04220792488852,26.949195622074143,12.207932775496603,0,29,7.820519652305365,7.820519652305365,4,2,-0.84987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2.034482758620689,0,0.1611707399008988,0,2,2,1.4482758620689655,2.6723518355962086,0,0,0,0,0,0,0.3636363636363636,2.14477073498857,0.896551724137931,0.3802239414022138
CC1(C)CC=[N+](c2ccccc2)[Zr-2]2([Cl])([Cl])([O]CCC=[N+]2c2ccccc2)[O]1,0.8252478974314514,894.3085536,9400,60,10,1,40,27.25925925925926,6.07843149692802,91.97893725614504,21.99903609356037,5.628500000000005,7,1054891.469341272,2,0,19.47827416033452,28.584463706436978,2,0,19.23846464739368,0,22.65206876591317,15.246486835474927,6.606881964512918,5.122364157605802,4.385087228221353,29.67572494764426,24.48,21.973732077693747,11.374772549367124,15.516376291781254,19.486274075367973,0,4.399800170068027,0,167.42803585948397,166.19541860349992,-6.233396296,0,0,1.1412521258503403,5.41801240866717,40.82968764750061,4.033586360993536,0,0,144,19.717012532650138,22.939866430976178,60.6636706846161,0,17.025713939062857,0,0,12.688514561544777,486.5540000000002,484.0261878,462.3620000000002,2.9929312936685952,-6.233396296,0,2,2,958.461709254364,23.2172186718655,26.689117645233267,0,32.29016845621695,19.669230653187203,106.90880000000004,0,11.374772549367124,19.44852521036493,9.18125419036099,60.6636706846161,16.937502991937514,7.745845648955457,27.03762710663739,0,0,27,7.623243417737464,7.623243417737464,4,2,-0.836883117,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.9259259259259256,0,0.4037438586545729,0,0,0,1.3703703703703705,2.615467979761564,0,0,0,0,0,0,0.3,2.0747929606988813,0.8518518518518519,0.5498093129326338
CC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CC1)[O]CCC(C)=[N+]2c1ccc(F)cc1,0.8251794575822514,893.4633564,6200,60,8,1,72,25.607142857142858,6.540913696250393,49.30571134889141,21.822794014872034,5.769200000000005,8,1710437.513652059,3,0,20.35686179830112,37.06903375293376,2,12.13273413692322,20.056301892589456,0,22.86335968753231,15.20694412950365,13.213763929025836,5.491992015445491,4.755445576756579,29.76353554176936,24.48,16.113986023502274,17.11075628022497,15.869396738408147,20.97393101638129,0,4.677136873267827,12.13273413692322,171.60971095227953,170.4213127349292,-6.462724658,0,0,3.373090933904427,1.3338493375745355,39.95269425107108,4.341563589649827,0,0,150,24.38349224540093,31.42334085191517,60.41452445720039,5.817220841045895,17.15455169616255,-0.330440164,4.39041504767482,13.1966218355215,591.8100000000003,592.0586116,568.6260000000002,2.878399068590608,-6.462724658,0,2,2,1014.2610239643544,32.57344446340334,26.689117645233267,0,26.689117645233267,15.79848757233227,106.88880000000005,0,15.765187597041944,31.74279344956141,9.333343644422628,54.59730361615449,30.199952271070146,7.416836578179504,31.339610669748964,5.817220841045895,0,28,13.628198523274731,13.628198523274731,4,2,-0.91987013,1,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.75,0,0.3304401635922196,0,0,0,1.25,2.6316366649415017,0,0,0,0,0,0,0.3,2.114620542153117,0.7857142857142857,0.4146104993826043
CCC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CCC=[N+]2c2ccccc2)[O]CC1,0.8251007539120964,892.4923936,9400,60,8,1,72,25.666666666666668,6.598016336986504,72.00467287135353,21.822794014872034,5.630100000000005,7,1467262.8244200733,2,0,19.46584792269144,36.75751875027962,3,0,19.02292169776985,0,22.86335968753231,15.261594860166287,13.213763929025836,5.329799210340632,4.756888244711589,30.26645111853397,24.48,16.113986023502274,36.348922420915855,15.353239584964722,20.45777386293785,0,2.99164511946754,0,167.4684421320204,166.25577733200294,-6.279835391,6.923737199690624,0,2.9099812610229283,4.343949016334929,40.455609827835694,4.172877601822328,0,0,144,24.43377357002095,30.77542151678276,60.6636706846161,0,17.15455169616255,0,0,12.930096185341974,573.82,574.0680334,549.6280000000002,2.902108998913416,-6.279835391,0,2,2,936.9687769401374,29.66133754196599,26.186202068468653,0,26.186202068468653,19.863518623498784,106.93080000000003,0,11.374772549367124,13.213763929025836,9.383624969042646,60.6636706846161,16.872109473419,6.981043383466956,26.949195622074143,0,0,27,7.630797430083144,7.630797430083144,4,2,-0.84987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2.111111111111111,0,0.4282722873099858,0,0,0,1.4814814814814814,2.6824994596107934,0,0,0,0,0,0,0.3,2.0992461836149343,0.8888888888888888,0.4448827249882767
C[N+]1=Cc2ccccc2[O][Hf-2]12([Cl])([Cl])[O]c1ccccc1C=[N+]2c1cccc(F)c1,0.8250728575308026,892.1484909,6200,60,10,1,72,22.06896551724138,5.775700496143158,42.61280299030498,16.113986023502274,5.327900000000004,8,3853457.6453092415,3,0,18.97405710122253,37.361904141327145,1,12.13273413692322,20.340758942965632,11.49902366656781,22.86335968753231,16.691509091290833,7.04767198267719,5.3643150063210046,3.778912793564815,24.603274748949936,24.48,21.93120686454817,11.126902983393991,15.427720959610088,20.532255237583225,0,0,42.65414244326106,174.89797409488992,173.65369636901016,-6.654516461,0,11.49902366656781,2.0135333207357027,3.5841844083312338,35.27113912991674,3.815777219414952,5.708807991369759,2,148,24.12144167227888,30.30545103017913,89.74052864597923,5.817220841045895,17.15455169616255,0.5939581233728068,4.39041504767482,13.735427975781722,597.7730000000001,598.0116614,580.6370000000001,2.587881084384252,-6.654516461,0,3,3,1266.7957497228997,22.67911569805558,11.126902983393991,0,0,20.855521720243043,108.68280000000006,0,10.077801322358384,17.186409941251373,9.07129307130058,72.79640482153933,30.37877275989469,7.265332406228063,31.339610669748964,0,0,29,14.152970920640474,14.152970920640474,5,3,-2.01987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2,0,0.4169590891912318,0,0,0,1.3793103448275863,2.6783241682294108,0,0,0,0,0,0,0.0476190476190476,1.8926175586311629,0.7931034482758621,0.3546727129375045
Cc1cc(C)c2c(c1)C=[N+](c1ccccc1)[Hf-2]1([Cl])([Cl])([O]c3c(C)cccc3C=[N+]1c1ccccc1)[O]2,0.8250116312109771,891.3941658,9400,30,8,1,72,20.02777777777778,7.639091784066507,110.26584905565495,16.113986023502274,7.815960000000007,7,139202528.2792462,2,0,23.65571343684793,38.92666227171808,2,0,25.19413009409414,11.49902366656781,22.86335968753231,16.172150100781053,0,6.89255562531567,5.019671282268241,17.55560276627275,24.48,16.113986023502274,39.1920300078521,20.28180729416973,25.386341572142875,3,6.068423275174267,0,218.9907197777233,217.2751394009412,-6.950512304,19.056471336613843,11.49902366656781,6.316389766038037,3.961062242798354,40.95852540460031,5.279223044142704,5.708807991369759,2,182,26.952869573880573,29.64181885885032,118.81276348540918,20.771211599071872,17.15455169616255,1.2533292915931808,0,17.12927482589907,683.935,684.0836834320002,657.7269999999997,3.293616961120279,-6.950512304,0,4,4,1632.35981940283,27.70897723447626,27.817257458484978,0,20.771211599071872,29.77479924042875,143.1137999999998,0,11.374772549367124,11.49902366656781,11.902720972902282,90.99550602692418,17.86732134983623,9.633437398630146,26.949195622074143,0,0,36,8.086075050390527,8.086075050390527,6,4,-2.72987013,3,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.6944444444444444,0,0.6234611992945329,0,0,0,1.1111111111111112,2.8554046141361256,0,0,0,0,0,0,0.1034482758620689,1.8028827694023288,0.5833333333333334,0.2015146640454244
Cc1ccc2c(c1)[O][Hf-2]1([Cl])([Cl])([O]c3ccccc3C=[N+]1Cc1cc(C(C)C)cc(C(C)C)c1)[N+](c1ccccc1)=C2,0.8247956836259156,888.7387202,9400,30,8,1,72,19.341463414634145,9.652593719474094,91.2093777190411,22.65874242941485,9.31442,7,1236420623.6139095,2,0,28.392612208764152,41.584771823940486,5,11.126902983393991,29.055937413659944,11.49902366656781,22.86335968753231,16.349435451135186,0,8.11598689296511,6.6844475679458615,17.55560276627275,24.48,16.113986023502274,27.941192241471544,24.143614613735537,29.24814889170868,1,11.315712091684617,0,251.0948278923533,249.0998499729243,-6.931826027,51.96041707260894,11.49902366656781,7.267754850001425,4.02285619803477,35.27113912991674,5.741430713783851,5.708807991369759,2,212,29.273829150401408,31.864272842419304,124.37621497710616,6.923737199690624,17.15455169616255,1.952101253290828,0,19.400131773728173,754.0699999999999,754.1619338,717.7819999999997,4.704764003780723,-6.931826027,0,4,4,1735.7669268703817,26.97057162348371,72.91146984126725,0,52.99925449668848,30.63036341738001,165.86179999999953,0,5.687386274683562,29.87959216480317,14.22368054942313,90.99550602692418,18.02323239480977,11.958789785317698,26.949195622074143,0,0,41,8.174717725567593,8.174717725567593,6,4,-2.72987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.975609756097561,0,0.3723609115618491,0,0,0,1.2926829268292683,2.9270610050935355,0,0,0,0,0,0,0.2352941176470588,1.6644525635004908,0.6829268292682927,0.1900074286062597
CC1=[N+](c2ccccc2Cc2ccccc2)[Hf-2]2([Cl])([Cl])([O]c3ccccc3C=[N+]2c2ccccc2)[O]c2ccccc21,0.8245624244230828,885.8792852,9400,30,8,1,72,19.146341463414632,9.24983455247147,115.32661248181388,22.534807646428284,8.8716,7,2649932074.824491,2,0,26.392853909156184,39.720193878471385,4,5.563451491696996,28.14387756239997,11.49902366656781,22.86335968753231,16.56514746227709,0,7.8820062427034845,5.954378829932794,17.052687189508134,24.48,16.113986023502274,33.776812027228814,22.453015690494045,27.55754996846718,0,2.042448034769463,0,247.9622694120377,245.9672914926086,-7.115359598,36.39820241076966,11.49902366656781,6.443945802724214,2.6526345322079448,40.455609827835694,6.076242914325581,5.708807991369759,2,204,28.67004246180845,30.95875086698785,155.71388147294346,0,17.15455169616255,1.157525652491382,0,19.80790762085315,746.006,746.0993334960001,717.7819999999995,4.052912283723415,-7.115359598,0,5,5,1897.0099299987248,30.85032333756145,29.177543166478603,0,13.344558822616634,44.08767297896412,162.7677999999996,0,11.374772549367124,17.919845289493818,13.61989386083017,133.46007550615548,18.128948097757625,10.551247197441873,26.949195622074143,0,0,41,8.282573731138545,8.282573731138545,7,5,-3.50987013,4,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2,0,0.572698011430876,0,0,0,1.2195121951219512,2.980475163471546,0,0,0,0,0,0,0.0588235294117647,1.6118413325023868,0.6341463414634146,0.1719099347220772
Cc1ccc2c(c1)C=[N+](c1ccccc1)[Zr-2]1([Cl])([Cl])([O]c3ccccc3C=[N+]1Cc1ccccc1C(C)(C)C)[O]2,0.8244958287697126,885.0646041,9400,30,8,1,40,19.846153846153847,8.639183673829438,90.26419699368698,28.332428142019413,8.365120000000005,7,473536406.2096568,2,0,26.502907224023467,32.407062492301776,3,5.563451491696996,27.53099338727761,11.49902366656781,22.65206876591317,16.231918934240362,0,7.554567604943971,5.870858548687175,17.46779217214765,24.48,16.372681266710057,27.941192241471544,22.56626434454592,26.536162128132627,1,9.07965798189238,0,238.21277837396488,236.309607015628,-6.772658995,51.96041707260893,11.49902366656781,5.887406507258042,4.00160017479214,35.14230137281705,5.639642008315464,5.626354826850316,2,200,23.717987007384888,24.15231244618189,124.87913055387078,6.923737199690624,17.025713939062857,1.1822389928193504,0,18.413079336375688,638.7500000000001,636.088788,606.494,4.216136296389638,-6.772658995,0,4,4,1707.0171093697484,20.42258927591835,48.58846905755685,0,39.654695674071846,32.094471781005794,156.38379999999967,0,5.687386274683562,18.043780072480384,13.182228665095748,97.0618730953858,17.87425351158982,11.548608104750317,27.03762710663739,5.41499046939678,0,39,8.115959467120181,8.115959467120181,6,4,-2.716883117,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2.102564102564102,0,0.0885605896845525,0,0,0,1.358974358974359,2.8900980646855707,0,0,0,0,0,0,0.1875,1.6908928166029278,0.717948717948718,0.2253528549818424
Cc1cccc(C[N+]2=Cc3ccccc3[O][Hf-2]23([Cl])([Cl])[O]c2ccccc2C=[N+]3c2ccccc2)c1,0.8242568069565601,882.1467567,9400,30,8,1,72,20.2,7.632391719308285,102.48474172473531,22.65874242941485,7.067620000000006,7,103321691.88707852,2,0,22.716335329224776,38.75304164781274,3,0,24.16074989927453,11.49902366656781,22.86335968753231,15.915,0,6.577625985645764,4.953713418851583,17.55560276627275,24.48,16.113986023502274,27.941192241471544,19.14361461373554,24.24814889170868,1,2.4742526979927773,0,212.5698981547972,210.91019728654453,-6.786904237,25.12283840507545,11.49902366656781,4.749968805678583,3.944580761316872,35.27113912991674,4.891877054838741,5.708807991369759,2,176,26.56571059940737,30.32591193509995,125.38204613063542,6.923737199690624,17.15455169616255,1.1811399806836318,0,16.791070868447544,669.908,670.0680334,645.7159999999997,3.51761042076543,-6.786904237,0,4,4,1558.2479023253366,26.153768143737977,22.253805966787983,0,13.4684936056032,33.595884263944335,137.68379999999988,0,5.687386274683562,18.043780072480384,11.515561998429082,103.1282401638474,17.555707357016882,9.127059609189937,26.949195622074143,0,0,35,7.9575,7.9575,6,4,-2.72987013,3,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.9428571428571428,0,0.4061426576803562,0,0,0,1.2857142857142858,2.842206322729348,0,0,0,0,0,0,0.0714285714285714,1.6921679104768723,0.6857142857142857,0.2182841854479231
CC(C)(C)c1ccc(C[N+]2=Cc3ccccc3[O][Hf-2]23([Cl])([Cl])[O]c2ccccc2C=[N+]3c2ccccc2)cc1,0.8241338905697361,880.6500081,9400,30,8,1,72,20.026315789473685,8.382628320223363,96.41837465627373,28.073732898811627,8.056700000000008,7,332481006.2384412,2,0,25.54303502473693,40.71091218952398,3,5.563451491696996,26.66074989927453,11.49902366656781,22.86335968753231,16.043150387727106,0,7.315102879714589,5.634678125863608,17.55560276627275,24.48,16.113986023502274,22.37774074977455,21.64361461373554,26.74814889170868,0,7.017204907564155,0,231.83236302357528,230.0050236297344,-6.834384951,45.03667987291831,11.49902366656781,4.895656805509269,3.960249866150164,35.27113912991674,5.191535201923447,5.708807991369759,2,194,27.81571059940737,31.063388829168773,125.38204613063542,0,17.15455169616255,1.178988627080258,0,18.00239573385273,711.9889999999999,712.1149836,681.7489999999996,3.98263732504528,-6.834384951,0,4,4,1632.7472447609614,26.45342629082269,43.025017565859855,0,32.730958474381225,33.94866792991155,151.6467999999997,0,5.687386274683562,18.043780072480384,12.76556199842908,103.1282401638474,17.670096056941297,11.084930150901164,26.949195622074143,5.41499046939678,0,38,8.021575193863553,8.021575193863553,6,4,-2.72987013,3,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.763157894736842,0,0.0505941244833836,0,0,0,1.1842105263157894,2.885522302243046,0,0,0,0,0,0,0.1612903225806451,1.6188651485197325,0.6578947368421053,0.2011114532129164
CC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CC1)[O]CCC(F)=[N+]2c1ccccc1,0.8240099952382938,879.1439088,6200,60,10,1,72,26.07407407407408,6.29094903120256,55.4546737473835,21.822794014872034,5.537200000000005,8,1200697.7931322318,3,4.39041504767482,19.39887873957144,36.5691519899732,2,2.563200803601057,19.186058404586376,0,22.86335968753231,14.834866465104556,13.213763929025836,5.126959159306487,4.519902126411959,30.01730489111825,24.48,22.079440375621875,11.399071277454263,14.946747007597777,20.051281285570912,0,2.2512819140001685,14.695934940524278,165.18888932935351,164.05637062053256,-6.688631687,0,0,2.113033982111364,0.7003782438901487,40.20646360041998,4.044218950119703,0,0,144,23.97280864287797,30.55859770710867,60.6636706846161,0,17.15455169616255,-0.449822006,0,12.802774985404149,577.7830000000002,578.0429615,556.6150000000001,2.7996257977782504,-6.688631687,0,2,2,898.2188758829242,30.406231236891774,19.765380445542643,0,19.765380445542643,18.41600130175528,102.36480000000002,0,15.765187597041944,12.10820789760957,8.922660041899668,60.6636706846161,30.9525214159738,6.916954815218946,31.339610669748964,19.634585551951844,0,27,15.400134164777022,15.400134164777022,4,2,-0.91987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.851851851851852,0,0.0553745170907873,0,0,0,1.2962962962962965,2.6227103788754933,0,0,0,0,0,0,0.2631578947368421,2.133892838785564,0.8148148148148148,0.4383443412294116
CC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CC1)[O]CCC(c1cc(F)c(F)c(F)c1)=[N+]2c1ccccc1,0.8239173387750803,878.0192399,6200,30,8,1,72,22.8,8.347943751415148,43.32193961046029,21.822794014872034,7.075800000000005,10,63673848.59889765,5,0,24.83689859942944,38.39346047141208,3,0,24.909673043717973,0,22.86335968753231,15.512958903726098,13.213763929025836,6.501796553037581,5.923915213361103,29.76353554176936,24.48,33.56564854663996,17.844419139693922,18.85737649199548,23.961910769968625,0,2.1215727039081127,29.39186988104856,208.8637982271121,207.44453563244903,-6.979800616,0,0,2.488366664567063,0.7539806117069822,39.95269425107108,5.095552477610964,0,0,184,26.25547365426645,32.03147195850168,95.81151883637403,17.451662523137685,17.15455169616255,-4.16413935,13.17124514302446,16.590468685638854,689.8610000000002,690.055418,666.677,3.763914641443472,-6.979800616,0,3,3,1383.7191548836156,32.288221930533034,25.32883193723964,0,19.765380445542643,20.10944121057334,126.67480000000003,0,24.546017692391583,23.50727917506384,11.205325053288153,72.79640482153933,58.95391616772301,8.741263296657838,40.12044076509861,25.19803704364884,0,35,14.380199578326383,14.380199578326383,5,3,-1.83987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.7714285714285714,0,0.0316786081716644,0,0,0,1.2285714285714286,2.822806749168045,0,0,0,0,0,0,0.2,1.9607178486334875,0.7428571428571429,0.2171761468569855
CC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CC1)[O]CCC(C)=[N+]2c1ccccc1F,0.823808553487158,876.7006346,6200,60,8,1,72,25.607142857142858,6.540913696250393,46.74251054529036,21.822794014872034,5.769200000000005,8,1740073.5282378723,3,0,20.35686179830112,37.04402852745738,2,6.06636706846161,20.056301892589456,0,22.86335968753231,15.125483749055174,13.213763929025836,5.5005225538088185,4.755445576756579,29.76353554176936,24.48,21.93120686454817,17.11075628022497,15.869396738408147,20.97393101638129,0,4.48297787016041,20.762302008985888,171.60971095227953,170.4213127349292,-6.603168724,0,0,2.778690056269422,1.227511889014865,39.95269425107108,4.35224439890733,0,0,150,24.38947530954464,31.3697322942493,60.41452445720039,5.817220841045895,17.15455169616255,-0.427325733,4.39041504767482,13.213458587927107,591.8100000000003,592.0586116,568.6260000000002,2.7990864365930217,-6.603168724,0,2,2,1031.5110239643543,32.46754892158121,26.689117645233267,0,26.689117645233267,16.01058704963467,106.88880000000005,0,15.765187597041944,26.055407174877857,9.339326708566336,54.59730361615449,31.20154013920383,7.391831352703119,31.339610669748964,5.687386274683562,0,28,14.977115850970018,14.977115850970018,4,2,-0.91987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,1.9642857142857144,0,0.2652242903334179,0,0,0,1.3571428571428572,2.6315787114851044,0,0,0,0,0,0,0.3,2.154725035084456,0.8214285714285714,0.4146104993826043
CC1=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CCC=[N+]2c2ccccc2F)[O]CC1,0.8237022703156518,875.4142704,6200,60,8,1,72,25.703703703703702,6.290949031202561,39.81877334559973,21.822794014872034,5.379100000000005,8,1216145.3566978944,3,0,19.39887873957144,36.68887406059117,2,6.06636706846161,19.18605840458638,0,22.86335968753231,14.91492819349962,13.213763929025836,5.138026833440741,4.519902126411959,30.26645111853397,24.48,21.93120686454817,11.399071277454263,14.946747007597777,20.05128128557091,0,2.567171936675905,26.9769025885212,165.18888932935354,164.0563706205326,-6.530252058,0,0,1.9366602103804489,3.003744777231881,40.455609827835694,4.005804527472511,0,0,144,23.97876230141241,30.7568048920918,60.41452445720039,5.817220841045895,17.15455169616255,-0.434825733,4.39041504767482,12.802774985404149,577.783,578.0429614920001,556.6150000000002,2.7996257977782504,-6.530252058,0,2,2,986.2139883807612,29.690087146851987,19.765380445542643,0,19.765380445542643,15.916495496346688,102.27180000000004,0,15.765187597041944,26.055407174877857,8.928613700434108,54.59730361615449,30.7557068058705,6.912398693778499,31.339610669748968,5.687386274683562,0,27,14.797115850970018,14.797115850970018,4,2,-0.91987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2.3703703703703702,0,0.2490205866297139,0,0,0,1.6296296296296295,2.629230602441032,0,0,0,0,0,0,0.2631578947368421,2.101174658396274,0.9629629629629628,0.4481172286654565
CC1(F)C=[N+](c2ccccc2)[Hf-2]2([Cl])([Cl])([O]CCC=[N+]2c2ccccc2)[O]C1,0.8236311423462994,874.5544503,6200,60,8,1,72,30.814814814814813,6.037206406867552,66.87827126415142,21.822794014872034,5.188000000000005,8,1135254.843399963,3,4.39041504767482,19.39887873957144,37.093995217663,2,15.701538582826998,19.23846464739368,0,22.86335968753231,14.814989921894682,13.213763929025836,4.920331989851164,4.337593889355091,36.43812651404426,24.48,21.78274584224795,5.687386274683562,14.89434076479048,19.99887504276361,0,1.431306873057866,2.563200803601057,165.1888893293535,164.05637062053253,-6.532914095,0,0,-0.394438749,3.9117681825816746,40.95852540460031,3.676209310609796,0,0,144,23.885362861337736,29.94390619690434,60.6636706846161,0,17.15455169616255,0,0,12.688514561544777,577.7830000000001,578.0429614920001,556.6150000000001,2.969056676851512,-6.532914095,0,2,2,964.1896483966832,26.61316558524048,13.344558822616634,0,19.01331864136231,18.62087036512136,102.59280000000004,0,15.765187597041944,12.10820789760957,8.835214260359436,60.6636706846161,30.69471379755605,7.193241658791921,31.339610669748968,13.213763929025836,0,27,15.024270990803728,15.024270990803728,4,2,-0.91987013,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,4,2.074074074074074,0,0.2892303371966074,0,1,1,1.4814814814814814,2.660620508193254,0,0,0,0,0,0,0.2631578947368421,2.0728479449116,0.925925925925926,0.4594044491436714
